gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Pi4kb	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
A730011C13Rik	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Gm15265	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Mir7013	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Zfp687	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
4930481B07Rik	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Psmd4	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Pip5k1a	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Gm24920	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Gm22301	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Vps72	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Tmod4	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Scnm1	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Lysmd1	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Gm9726	chr3	90031883	90252308	-0.214167	2	20.7112	0.980545	1.87268	2
Fcgr1	chr3	91447420	91491109	0.539032	3	29.2373	0.803871	1.61563	2
MGP_FVBNJ_G0037584	chr3	91447420	91491109	0.539032	3	29.2373	0.803871	1.61563	2
MGP_FVBNJ_G0037585	chr3	91447420	91564078	0.53052	3	32.232	0.803871	2.20479	3
MGP_FVBNJ_G0037586	chr3	91447420	91564078	0.53052	3	32.232	0.803871	2.20479	3
Pde4dip	chr3	92558446	93377023	-0.317079	2	21.278	0.506752	4.82897	5
Gm15999	chr3	92988658	93377023	-0.208856	2	23.5275	0.275192	1.98541	2
Sec22b	chr3	92988658	93377023	-0.208856	2	23.5275	0.275192	1.98541	2
Gm5544	chr3	92988658	93377023	-0.208856	2	23.5275	0.275192	1.98541	2
Notch2	chr3	92988658	93377023	-0.208856	2	23.5275	0.275192	1.98541	2
Gm42819	chr3	92988658	93377023	-0.208856	2	23.5275	0.275192	1.98541	2
Gm42820	chr3	92988658	93377023	-0.208856	2	23.5275	0.275192	1.98541	2
Adam30	chr3	92988658	93377023	-0.208856	2	23.5275	0.275192	1.98541	2
Zfp697	chr3	93453663	93548321	-0.257002	2	20.5346	0.784157	2.67691	3
Hsd3b4	chr3	93732736	93832185	-0.210823	2	19.798	0.885812	1.95152	2
Hsd3b5	chr3	93732736	93832185	-0.210823	2	19.798	0.885812	1.95152	2
Hsd3b3	chr3	93859313	93874549	-0.344119	1	15.5982	0.94462	1.84901	2
Gm12432	chr3	93945752	93994971	-0.239476	2	20.6261	0.774564	1.94869	2
Gm12433	chr3	93945752	93994971	-0.239476	2	20.6261	0.774564	1.94869	2
Hsd3b1	chr3	93945752	94110792	-0.230934	2	20.6694	0.774564	2.9346	3
Hao2	chr3	93958340	94110792	-0.234544	1	20.0414	0.856288	1.9535	2
Gm12441	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm22341	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm24216	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Wars2	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm43024	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm18982	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Mir6481	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm42717	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Tbx15	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Gm43120	chr3	94163077	94455973	0.213466	2	19.9398	0.862919	1.87527	2
Rpl36-ps7	chr3	95006673	95293200	-0.253989	2	20.5704	0.27046	1.85821	2
Tra2b-ps	chr3	95006673	95293200	-0.253989	2	20.5704	0.27046	1.85821	2
Spag17os	chr3	95006673	95293200	-0.253989	2	20.5704	0.27046	1.85821	2
Wdr3	chr3	95006673	95293200	-0.253989	2	20.5704	0.27046	1.85821	2
Gdap2	chr3	95006673	95817099	-0.210619	2	22.0098	0.27046	3.84506	4
Gm33952	chr3	97948451	97963109	0.262738	3	24.9925	0.727016	1.93071	2
Ampd1	chr3	98207855	98345424	-0.271453	1	20.5361	0.875712	2.82159	3
Gm43063	chr3	98207855	98345424	-0.271453	1	20.5361	0.875712	2.82159	3
Magi3	chr3	99239916	99706187	0.354685	3	29.2522	0.899728	1.77348	2
Gm42699	chr3	99239916	99706187	0.354685	3	29.2522	0.899728	1.77348	2
Capza1	chr3	99938844	99996529	0.45345	4	34.5214	0.934953	1.60663	2
Henmt1	chr3	103947761	104173093	-0.226667	2	20.098	0.957412	2.80016	3
Fam102b	chr3	104077641	104173093	-0.298416	2	17.4502	0.684564	1.80792	2
Gm43221	chr3	104077641	104173093	-0.298416	2	17.4502	0.684564	1.80792	2
Gm42526	chr3	107617057	107691469	-0.249029	2	17.1164	0.99538	1.82634	2
Utp14b-ps1	chr3	107987597	108205704	-0.307015	1	17.8055	0.715561	1.93885	2
Gm5548	chr3	107987597	108205704	-0.307015	1	17.8055	0.715561	1.93885	2
Gm38395	chr3	107987597	108205704	-0.307015	1	17.8055	0.715561	1.93885	2
Gm22337	chr3	110131911	110314762	0.203371	2	25.9752	0.971613	1.93909	2
Vcam1	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm43109	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
5330425B07Rik	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm26544	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm31651	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gpr88	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Cdc14a	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm29151	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm22361	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm26358	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Rtca	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
MGP_FVBNJ_G0006228	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Dbt	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm4596	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Gm43651	chr3	110998094	111789684	0.26054	2	28.9865	0.957412	1.88094	2
Plppr5	chr3	112490526	112813879	0.793865	3	26.7595	0.992967	1.61137	2
Tlcd4	chr3	116063546	116679093	-0.270005	1	31.2409	0.591398	1.95489	2
Gm9353	chr3	116063546	116679093	-0.270005	1	31.2409	0.591398	1.95489	2
Gm30517	chr3	116063546	116679093	-0.270005	1	31.2409	0.591398	1.95489	2
Gm42826	chr3	120049900	120071737	0.351187	2	26.4945	0.90607	1.82022	2
Ndst4	chr3	120395635	120988860	0.389409	3	33.7028	0.959111	4.43506	5
Gm42974	chr3	121955165	122375486	-0.22167	1	21.8948	0.978568	1.86754	2
Pitx2	chr3	124010849	124109019	-0.544778	2	21.1682	0.966092	1.77021	2
Gm27195	chr3	124010849	124109019	-0.544778	2	21.1682	0.966092	1.77021	2
Enpep	chr3	124107309	124240653	-0.584754	1	20.0592	0.495721	1.75043	2
Gm42630	chr3	124211451	124241357	-0.275345	2	25.1302	0.957412	1.84765	2
Sgms2	chr3	126171924	126669501	0.343837	3	40.6637	0.960626	1.75114	2
Gm43254	chr3	128052185	128205124	-0.222745	2	22.7051	0.2375	1.97101	2
Ppa2	chr3	128052185	128205124	-0.222745	2	22.7051	0.2375	1.97101	2
Gm26820	chr3	129178265	129544217	0.248876	2	21.1527	0.829148	3.83559	4
Tacr3	chr3	129534246	129688722	0.375266	2	25.8665	0.957412	1.92197	2
Gm18546	chr3	129847855	129874975	0.280712	2	31.2061	0.982333	1.77578	2
Emcn	chr3	131903577	132088742	0.21143	2	24.0556	0.84223	2.91701	3
Adh4	chr3	133025284	133121008	0.311978	2	29.5768	0.961285	3.72368	4
Adh5	chr3	133052625	133121008	0.343916	2	32.2583	0.991327	1.83856	2
Metap1	chr3	133052625	133121008	0.343916	2	32.2583	0.991327	1.83856	2
Gbp2b	chr3	137185592	137289444	-0.240077	1	21.5063	0.486343	2.95799	3
Gm6260	chr3	138337615	138643584	0.357059	2	31.9847	0.9975	1.88384	2
Mcoln2	chr3	140770792	141057681	-0.272015	2	20.9984	0.875395	2.81845	3
Lpar3	chr3	140855728	141057681	-0.312848	2	20.3518	0.958855	1.83914	2
Adgrl2	chr3	143380695	144135797	-0.270348	2	19.7284	0.661636	1.82614	2
Gm43573	chr3	143380695	144135797	-0.270348	2	19.7284	0.661636	1.82614	2
Gm43572	chr3	143380695	144135797	-0.270348	2	19.7284	0.661636	1.82614	2
Gm42647	chr3	143380695	144135797	-0.270348	2	19.7284	0.661636	1.82614	2
Gm10287	chr3	143380695	144135797	-0.270348	2	19.7284	0.661636	1.82614	2
Gm30382	chr3	143380695	144135797	-0.270348	2	19.7284	0.661636	1.82614	2
Gm5149	chr3	143380695	144135797	-0.270348	2	19.7284	0.661636	1.82614	2
Gm26468	chr3	143380695	144135797	-0.270348	2	19.7284	0.661636	1.82614	2
Ifi44	chr3	146375582	146630118	-0.300764	2	18.7547	0.922939	1.76029	2
Ifi44l	chr3	146375582	146630118	-0.300764	2	18.7547	0.922939	1.76029	2
Ptgfr	chr3	146375582	146630118	-0.300764	2	18.7547	0.922939	1.76029	2
Gm43618	chr3	146375582	146630118	-0.300764	2	18.7547	0.922939	1.76029	2
Gm43617	chr3	146375582	146630118	-0.300764	2	18.7547	0.922939	1.76029	2
Gm25056	chr3	146375582	146630118	-0.300764	2	18.7547	0.922939	1.76029	2
Gm2939	chr3	146630488	146853791	-0.224215	2	22.2758	0.877169	1.97772	2
Gm2860	chr3	146630488	146853791	-0.224215	2	22.2758	0.877169	1.97772	2
AI115009	chr3	147249086	148642909	-0.221125	2	23.103	0.460121	1.97785	2
Pigk	chr3	147249086	148642909	-0.221125	2	23.103	0.460121	1.97785	2
Rpl29-ps1	chr3	147249086	148642909	-0.221125	2	23.103	0.460121	1.97785	2
Slc44a5	chr3	148658609	149030418	-0.219902	2	21.4971	0.917418	2.95099	3
Gm3076	chr3	148710577	149030418	-0.253373	1	20.6589	0.0295126	1.96618	2
Gm11954	chr3	148710577	149030418	-0.253373	1	20.6589	0.0295126	1.96618	2
Gm42541	chr3	148710577	149030418	-0.253373	1	20.6589	0.0295126	1.96618	2
Gm42540	chr3	148710577	149030418	-0.253373	1	20.6589	0.0295126	1.96618	2
Lhx8	chr3	148710577	149030418	-0.253373	1	20.6589	0.0295126	1.96618	2
AI606473	chr3	148710577	149030418	-0.253373	1	20.6589	0.0295126	1.96618	2
Fpgt	chr3	149695245	149939921	-0.219733	2	21.0425	0.133532	1.98775	2
Gm26456	chr3	149695245	149939921	-0.219733	2	21.0425	0.133532	1.98775	2
Lrriq3	chr3	149695245	150313466	-0.225485	2	20.9913	0.133532	2.98447	3
Gm37482	chr3	149695245	149939921	-0.219733	2	21.0425	0.133532	1.98775	2
Scp2-ps1	chr3	149940429	150324514	-0.213015	2	20.5032	0.0112472	1.9768	2
Negr1	chr3	151277035	152121929	-0.222709	2	20.5195	0.893974	6.88824	7
Gm43527	chr3	151603952	151632763	-0.255132	2	19.0634	0.777005	1.93932	2
Gm43526	chr3	151652776	152053256	-0.281058	2	20.4475	0.150374	1.98627	2
4930566N20Rik	chr3	151787507	152121929	-0.217743	1	21.0668	0.0533948	1.9771	2
Gm24373	chr3	151787507	152121929	-0.217743	1	21.0668	0.0533948	1.9771	2
MGP_FVBNJ_G0037619	chr3	151787507	152121929	-0.217743	1	21.0668	0.0533948	1.9771	2
MGP_FVBNJ_G0037620	chr3	151787507	152121929	-0.217743	1	21.0668	0.0533948	1.9771	2
MGP_FVBNJ_G0037621	chr3	151787507	152121929	-0.217743	1	21.0668	0.0533948	1.9771	2
Gm5983	chr3	151787507	152121929	-0.217743	1	21.0668	0.0533948	1.9771	2
Depdc1a	chr3	154094688	154208112	0.401955	3	33.9761	0.973828	2.6094	3
Bpnt2	chr4	1186836	1350956	0.214119	2	32.9768	0.962454	1.63777	2
Gm11801	chr4	2914473	2943305	0.380391	2	25.1869	0.989626	1.83244	2
Car8	chr4	4469660	4754452	0.30692	2	26.5721	0.975867	3.50072	4
Gm11799	chr4	4469660	4506436	0.525017	2	24.3177	0.975867	1.63072	2
Rps11-ps3	chr4	7132556	7262407	-0.254182	2	20.9663	0.862819	1.90629	2
Plekhf2	chr4	7132556	7262407	-0.254182	2	20.9663	0.862819	1.90629	2
Tmem67	chr4	8080086	8336357	-0.29071	2	18.5875	0.599964	2.80536	3
Cibar1	chr4	8404273	8574571	0.203001	3	23.2199	0.710294	3.7807	4
Gm11846	chr4	8460936	8628116	-0.251303	2	20.7634	0.306764	1.98363	2
Runx1t1	chr4	9863272	10118289	-0.30716	1	18.6547	0.00724448	1.96866	2
Gm11823	chr4	10084981	10313478	-0.256779	1	19.0078	0.720205	3.92624	4
Gm11824	chr4	10319151	10540098	-0.202883	2	19.9567	0.916351	1.97842	2
1700120G11Rik	chr4	10319151	10540098	-0.202883	2	19.9567	0.916351	1.97842	2
Gm11836	chr4	10615520	10634704	-0.369421	1	16.4425	0.932487	1.8072	2
Gm11855	chr4	11976736	12328629	-0.206846	2	20.9854	0.50145	1.98346	2
Calb1	chr4	12025029	12445992	-0.226766	2	21.4384	0.42246	1.98613	2
Gm26148	chr4	12025029	12445992	-0.226766	2	21.4384	0.42246	1.98613	2
Decr1	chr4	12025029	12445992	-0.226766	2	21.4384	0.42246	1.98613	2
Mir6400	chr4	12025029	12445992	-0.226766	2	21.4384	0.42246	1.98613	2
Nbn	chr4	12025029	12445992	-0.226766	2	21.4384	0.42246	1.98613	2
Gm11869	chr4	12025029	12445992	-0.226766	2	21.4384	0.42246	1.98613	2
Osgin2	chr4	12025029	12445992	-0.226766	2	21.4384	0.42246	1.98613	2
Gm11870	chr4	12025029	12445992	-0.226766	2	21.4384	0.42246	1.98613	2
Gm11874	chr4	12025029	12445992	-0.226766	2	21.4384	0.42246	1.98613	2
Ripk2	chr4	12025029	12445992	-0.226766	2	21.4384	0.42246	1.98613	2
A530072M11Rik	chr4	12025029	12467424	-0.22494	2	20.4167	0.42246	2.96906	3
Gm11865	chr4	12334841	12467424	-0.244496	1	19.4623	0.184544	1.97511	2
Gm11868	chr4	14936396	15055508	0.20847	2	18.9104	0.895244	1.8996	2
Gm11876	chr4	17697733	18012708	-0.235523	2	22.0233	0.949691	1.96259	2
Prdm13	chr4	17697733	18012708	-0.235523	2	22.0233	0.949691	1.96259	2
Ccnc	chr4	17697733	18012708	-0.235523	2	22.0233	0.949691	1.96259	2
Tstd3	chr4	17697733	18012708	-0.235523	2	22.0233	0.949691	1.96259	2
Usp45	chr4	17697733	18012708	-0.235523	2	22.0233	0.949691	1.96259	2
Pnisr	chr4	17697733	18012708	-0.235523	2	22.0233	0.949691	1.96259	2
Coq3	chr4	17697733	18012708	-0.235523	2	22.0233	0.949691	1.96259	2
Faxc	chr4	17697733	18302283	-0.225323	2	21.4449	0.949691	4.77923	5
Pou3f2	chr4	18513509	18634310	-0.246209	1	19.1863	0.571697	1.96378	2
Gm30731	chr4	18513509	18634310	-0.246209	1	19.1863	0.571697	1.96378	2
Gm11881	chr4	18513509	18634310	-0.246209	1	19.1863	0.571697	1.96378	2
1700025O08Rik	chr4	18951574	19131446	-0.208475	2	18.9092	0.620832	1.97358	2
Klhl32	chr4	20660301	21393806	0.502587	4	35.8961	0.940737	2.17946	3
Gm11904	chr4	23032962	23139302	0.246962	2	22.3243	0.998721	1.91261	2
Gm11941	chr4	28672222	28792609	-0.269983	2	21.3881	0.363047	1.93876	2
Gm10073	chr4	28771075	28854578	-0.261841	1	20.7821	0.841375	1.9333	2
Gm11942	chr4	28771075	28854578	-0.261841	1	20.7821	0.841375	1.9333	2
Gm24341	chr4	29510901	29755976	-0.232033	2	21.4436	0.39023	1.98367	2
Gm12752	chr4	30152734	30507809	-0.231047	1	22.2136	0.107239	1.98417	2
Rpl23a-ps6	chr4	33016062	33030568	-0.326857	2	14.3902	0.976019	1.80773	2
Gm22732	chr4	33065824	33136841	0.319041	3	23.2279	0.997304	1.84884	2
Gm12381	chr4	34189673	34612617	-0.22441	2	17.8494	0.613269	2.94418	3
Gm25581	chr4	34870542	35086017	-0.227627	2	19.1356	0.368551	1.9843	2
Gm12383	chr4	34870542	35086017	-0.227627	2	19.1356	0.368551	1.9843	2
Gm23607	chr4	35013904	35150726	-0.23951	2	18.6019	0.320495	1.96862	2
Gm17094	chr4	35115691	35427868	-0.23056	2	19.3623	0.803871	2.96299	3
1700009N14Rik	chr4	35151510	35427868	-0.22899	1	20.0693	0.176107	1.98567	2
Gm12385	chr4	35446060	35785720	-0.231809	2	20.4264	0.756925	1.97835	2
Gm12384	chr4	35506738	35993120	-0.240725	1	21.6078	0.276976	1.98009	2
Gm12386	chr4	35506738	35993120	-0.240725	1	21.6078	0.276976	1.98009	2
Gm22850	chr4	35506738	35993120	-0.240725	1	21.6078	0.276976	1.98009	2
Gm12387	chr4	35506738	35993120	-0.240725	1	21.6078	0.276976	1.98009	2
Gm26087	chr4	35506738	35993120	-0.240725	1	21.6078	0.276976	1.98009	2
Gm12388	chr4	35506738	35993120	-0.240725	1	21.6078	0.276976	1.98009	2
Aqp3	chr4	36757404	36896814	0.21425	2	32.552	0.653633	1.52008	2
Nol6	chr4	36757404	36896814	0.21425	2	32.552	0.653633	1.52008	2
Gm12402	chr4	36757404	36896814	0.21425	2	32.552	0.653633	1.52008	2
Ube2r2	chr4	36757404	36896814	0.21425	2	32.552	0.653633	1.52008	2
Gm12403	chr4	36757404	36896814	0.21425	2	32.552	0.653633	1.52008	2
MGP_FVBNJ_G0037640	chr4	36757404	36896814	0.21425	2	32.552	0.653633	1.52008	2
Gm22888	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm24837	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm23090	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm12401	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Dcaf12	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0036444	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm26049	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm26084	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Ubap1	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Kif24	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Nudt2	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Myorg	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
1110017D15Rik	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Fam219aos	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Fam219a	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm12404	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Dnai1	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Enho	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm12406	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm12405	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Cntfr	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
1700045I11Rik	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm13305	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Rpp25l	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Dctn3	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Arid3c	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Sigmar1	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Galt	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Il11ra1	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Ccl27a	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Ccl27b	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm13306	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0027960	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0027959	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Gm2564	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Ccl19	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
Ccl19-ps1	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0027963	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0027964	chr4	36897020	37546019	-0.271971	2	21.8872	0.963204	1.43149	2
MGP_FVBNJ_G0027965	chr4	37544450	37550815	-0.60322	1	11.4895	0.995447	1.09012	2
Pax5	chr4	40200877	40732105	-0.576101	1	18.0368	0.0335723	1.6899	2
Mir5120	chr4	40200877	40732105	-0.576101	1	18.0368	0.0335723	1.6899	2
Gm12462	chr4	40200877	40732105	-0.576101	1	18.0368	0.0335723	1.6899	2
4930517J16Rik	chr4	40200877	40732105	-0.576101	1	18.0368	0.0335723	1.6899	2
5730488B01Rik	chr4	40200877	40732105	-0.576101	1	18.0368	0.0335723	1.6899	2
Gm12678	chr4	40731857	40888274	-0.212894	1	21.6846	0.693853	2.51423	3
Shb	chr4	41197178	41837817	-0.257172	1	22.7409	0.00495915	1.99063	2
MGP_FVBNJ_G0008658	chr4	41197178	41837817	-0.257172	1	22.7409	0.00495915	1.99063	2
Gm22055	chr4	41197178	41837817	-0.257172	1	22.7409	0.00495915	1.99063	2
Gm12408	chr4	41197178	41837817	-0.257172	1	22.7409	0.00495915	1.99063	2
Gm829	chr4	41197178	41837817	-0.257172	1	22.7409	0.00495915	1.99063	2
Gm12410	chr4	41197178	41837817	-0.257172	1	22.7409	0.00495915	1.99063	2
Gm12409	chr4	41197178	41837817	-0.257172	1	22.7409	0.00495915	1.99063	2
Gm12412	chr4	41197178	41837817	-0.257172	1	22.7409	0.00495915	1.99063	2
Aldh1b1	chr4	41197178	41837817	-0.257172	1	22.7409	0.00495915	1.99063	2
Igfbpl1	chr4	41197178	41837817	-0.257172	1	22.7409	0.00495915	1.99063	2
Stra6l	chr4	41197178	42001035	-0.223507	1	23.1686	0.00495915	2.98249	3
Ccdc180	chr4	41664916	42001035	-0.202153	2	23.2147	0.10916	1.98623	2
Nans	chr4	42317435	42943237	-0.212768	2	22.1365	0.911526	1.9752	2
Gm22685	chr4	45097628	45140374	-0.465468	2	16.0071	0.999692	1.83027	2
Gm12466	chr4	48031811	48078395	-0.228754	2	16.1298	0.681716	1.88575	2
Smc2os	chr4	48217221	48388009	0.226158	2	23.5218	0.95247	1.9051	2
Smc2	chr4	48217221	48388009	0.226158	2	23.5218	0.95247	1.9051	2
Tmc4-ps	chr4	48217221	48388009	0.226158	2	23.5218	0.95247	1.9051	2
Tal2	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
Rps15a-ps8	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
Tmem38b	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
n-R5s185	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
Gm12468	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
Gm23745	chr4	49612015	50688883	0.318563	2	32.9125	0.993646	1.77121	2
Pakap	chr4	53560355	53804433	0.323176	3	25.0102	0.986602	1.79401	2
Gm12596	chr4	55011479	57701627	-0.21372	2	19.8001	0.693862	1.87167	2
Susd1	chr4	55011479	57701627	-0.21372	2	19.8001	0.693862	1.87167	2
Gm11209	chr4	58465136	59211480	-0.22346	2	23.9669	0.0921629	1.99208	2
Gm5763	chr4	58465136	59211480	-0.22346	2	23.9669	0.0921629	1.99208	2
Gm11210	chr4	58465136	59211480	-0.22346	2	23.9669	0.0921629	1.99208	2
Gm11211	chr4	58465136	59211480	-0.22346	2	23.9669	0.0921629	1.99208	2
Gm25391	chr4	58696647	59223618	-0.271731	2	20.3649	0.0318764	1.93784	2
Gm11481	chr4	58696647	59223618	-0.271731	2	20.3649	0.0318764	1.93784	2
Gm11480	chr4	58696647	59223618	-0.271731	2	20.3649	0.0318764	1.93784	2
Zfp618	chr4	58696647	59223618	-0.271731	2	20.3649	0.0318764	1.93784	2
Ambp	chr4	58696647	59223618	-0.271731	2	20.3649	0.0318764	1.93784	2
Kif12	chr4	58696647	59223618	-0.271731	2	20.3649	0.0318764	1.93784	2
Col27a1	chr4	58696647	59223618	-0.271731	2	20.3649	0.0318764	1.93784	2
Mir455	chr4	58696647	59223618	-0.271731	2	20.3649	0.0318764	1.93784	2
Whrn	chr4	59235513	59452612	-0.22414	1	23.7212	0.2375	3.94103	4
Gm23950	chr4	60252004	60661024	0.275073	2	27.2784	0.96646	1.58833	2
Gm5937	chr4	63219421	63613685	0.207872	3	14.9658	0.828582	1.96555	2
Gm24697	chr4	64879274	64969910	0.403804	2	21.4972	0.894069	1.52631	2
Gm25769	chr4	68727209	68865331	0.266707	2	21.0547	0.803871	1.86509	2
Gm24170	chr4	69185416	69228471	-0.286727	2	16.6362	0.855408	1.74998	2
Gm11240	chr4	69382185	69440556	-0.21459	2	18.8801	0.856708	1.9651	2
2310002L09Rik	chr4	69577217	69866106	-0.201589	2	21.5741	0.20315	1.98631	2
Gm11760	chr4	69577217	69866106	-0.201589	2	21.5741	0.20315	1.98631	2
MGP_FVBNJ_G0038947	chr4	70255514	70284771	-0.326222	2	15.8419	0.765203	1.92236	2
Gm26379	chr4	70255514	70284771	-0.326222	2	15.8419	0.765203	1.92236	2
Gm11253	chr4	70611597	70762630	-0.232647	1	18.8195	0.553434	1.97532	2
Gm11257	chr4	70611597	70762630	-0.232647	1	18.8195	0.553434	1.97532	2
Gm12912	chr4	70717864	70929373	-0.217662	2	19.7942	0.570759	1.9768	2
Csnk2a1-ps4	chr4	70889416	71133523	-0.223507	2	19.4907	0.618308	2.96632	3
Gm11412	chr4	77212332	77302029	0.201817	3	27.4331	0.966019	1.92701	2
MGP_FVBNJ_G0036449	chr4	77406049	77507611	0.31442	2	23.4861	0.998478	1.77875	2
Gm12914	chr4	77406049	77507611	0.31442	2	23.4861	0.998478	1.77875	2
Gm11264	chr4	77513617	77599517	0.220766	2	26.6281	0.83176	1.9601	2
Gm5860	chr4	77591583	77644911	0.440153	3	29.5237	0.765406	1.87939	2
Nfib	chr4	78147935	78277368	0.306988	2	27.9066	0.992815	1.90743	2
